user_id,first_name,middle_name,last_name,gender,dob,ssn,salary,total_distance
76494,el-Allee,Jemletta,Saabira,F,3/31/1983,70426051,180000,98320
36491,al-Odeh,Masroora,Adhraaa,U,4/27/1987,38406597,200000,724
68266,Nolte,Robert,Gilbert,M,12/2/1978,38398287,200000,205162
34793,Daignault,Phurba,Johnathan,M,6/30/1979,16317594,200000,332318
16127,Sloan,Scott,Aneska,U,12/8/1971,91777170,200000,170921
59403,Sanchez,Jose,Matthew,M,3/27/1979,35272584,200000,174730
305,Sosa,Korey,Joseph,M,8/23/1963,18241034,200000,417808
30787,al-Hana,Horatio,Fareed,U,2/6/1982,87310510,180000,63354
73734,Ross,Aneesa,Caleigh,F,8/16/1997,20788909,200000,237587
22847,el-Meskin,Warren,Abdul Qayyoom,M,1/2/1973,75559957,200000,389541
72236,Anderson,Luke,James,M,9/22/1984,60840027,180000,67879
9870,Culhane,Cheyenne,April,F,5/9/1963,52954368,200000,275053
47668,Dao,Joshua,Daniel,M,10/14/1979,79625995,200000,198599
33883,Chavez,David,Angela,U,5/6/1998,50482816,200000,358618
62709,Gabbin,Deneen,Ashley,F,9/2/1982,35654194,200000,236291
34247,Dang,Garnerick,Yiyang,M,3/6/1989,78527465,180000,82205
99529,Peralta,Anthony,John,M,3/14/1986,17338410,200000,189932
6603,Nunez,Moniqua,Rutiaga Diana,F,6/3/1998,54952477,200000,238712
24290,Koenig,Daisy,Sheneice,F,10/15/1977,38149121,200000,177701
44430,Evans,Michell,Shequeeta,F,9/25/1971,67844160,200000,33427
57062,Moreno,Hailey,Diandra,F,9/16/1984,58446475,200000,31671
2718,Whyte,Abood,Jeremy,U,6/26/1971,50727417,200000,217120
66055,el-Vaziri,Jaabir,Talaal,M,2/8/1984,33144871,200000,343462
34133,Morris,Christian,Hannah,U,7/24/1970,80199012,200000,10455
96691,Davis,Curtis,Desmond,M,4/9/1993,40453779,200000,294592
80111,Jackson,Tyray,Charles,M,4/13/1994,50198339,200000,149329
23464,el-Majeed,Lily,Sabriyya,U,11/16/1965,82831917,200000,195410
55528,Carroll,Kevin,Calvin,M,10/12/1985,23366366,200000,115784
3774,Cuevas-Caro,Ashley,Marco,U,3/4/1986,11783513,200000,225500
62842,Craft-Sanders,Martin,Brandon,M,5/6/1974,54804723,200000,312115
88188,el-Ramadan,Conrad,Zaaida,U,9/5/1969,32766001,200000,136360
83318,Kim,Jeremiah,Kiana,U,2/7/1974,74845809,200000,377069
64754,Viramontes,Sabiyya,Ariana,F,1/14/1994,31680254,200000,392738
58230,Steele,Mastoora,Nathan,U,3/2/1978,44119563,200000,404850
46285,Cottonwood,Maesa,Marcello,U,7/5/1970,23300314,180000,76375
26717,Shaffer,Shauncey,Zarqa,F,3/8/1966,35565576,200000,285292
89841,Neelay,David,Tim,M,9/6/1978,58471290,200000,210534
628,Nguyen,Joceline,Sana,F,12/5/1996,43905842,200000,135975
18267,Taylor,Tory,Brooke,F,7/19/1978,74076785,200000,167850
54927,Myung,Trent,Joshua,M,3/12/1978,99196350,200000,322031
16635,el-Ghazi,Muammar,Muslim,M,5/26/1975,56978804,200000,268152
88716,Mcintosh,Christopher,Brendin,U,3/1/1974,46438931,200000,302692
59212,Balous,Joseph,Mitchell,M,11/2/1972,41724879,200000,196134
49099,Ungphakorn,Vincent,Steven,M,3/30/1982,13733599,200000,294410
13350,Kim,Jessica,Mahmoud,U,4/6/1979,91271200,200000,120614
14241,al-Mansoor,Leon,Amaan,M,4/21/1998,35732950,200000,314066
88259,Farah,Jennifer,Sidney,F,5/10/1983,80273082,200000,410574
80857,Kuhlmann,Andrew,Kazay Cornelius,M,1/31/1981,18381498,200000,13445
82219,Tuscher,Bronte,Nicholas,U,7/14/1972,88217941,200000,392367
53696,Lee,Kayla,Kumiko,F,5/31/1993,17076718,200000,304265
43924,Patel,Richard,Hayato,M,2/9/1974,37272571,200000,19514
16091,el-Khalaf,Gettay,Ubaida,U,1/1/1985,15798465,180000,64534
27853,Jones,Destiene,Jasmine,F,9/25/1990,14505429,200000,117481
55228,el-Mahdavi,Kathryn,Nawfa,U,10/24/1974,48529759,200000,428922
63609,Miyakusu,Christopher,Annie,U,6/4/1977,68280311,200000,16027
39848,Saucedo,Vincent,Hilario,M,8/11/1982,60358477,200000,38107
83504,Gutierrez,Kierra,Joceline,F,3/7/1980,83195023,200000,422900
14068,Boo,Michael,Vasanth,U,7/9/1994,50463460,200000,277081
44900,Hoang,William,Jacob,M,4/15/1985,87363962,200000,295205
23921,el-Rabbani,Onaopepo,Raafida,U,5/15/1993,27853507,200000,274290
20920,Baak,Melina,Aubrey,F,8/14/1980,45977817,200000,280348
33612,Coleman,Omar,William,U,9/24/1963,82731250,200000,185649
98425,Boyd,Rebekah,Genesiseden,F,7/30/1992,19730538,200000,385268
63012,Wyles,Catelyn,Annika,F,9/15/1966,87186201,200000,205379
67581,Wallace,Erik,Jordan,M,4/3/1976,89713357,200000,38599
15681,al-Odeh,Mercedes,Kaatima,F,7/4/1969,18012562,180000,92154
4442,el-Akbar,Brittany,Kameela,U,1/11/1968,32577337,180000,97138
66267,Wilson,Zackery,Christian,M,9/10/1989,92893092,200000,195180
50383,Day,Cheyanne,Lauren,F,6/5/1971,18274926,200000,397469
45671,Mistry,Dashanay,Anamichel,F,7/2/1993,27122180,200000,210549
97728,Vong,Sara,Hela,F,8/27/1991,42173740,200000,349097
45495,Halsey,Zulfa,Autumn,F,9/26/1978,26142859,200000,262406
60717,Meier,Catherine,Jeremy,U,2/4/1977,45143614,200000,135070
81358,Atencio,Karyssa,Rachel,F,4/24/1977,33167360,200000,108617
74871,Plumsukon,Kyoung Min,Sofia,U,10/1/1974,18508380,200000,246851
69805,Oetken,Safiullah,Alexander,U,10/6/1987,96572704,200000,369605
33982,el-Alam,Luis,Farha,U,3/20/1993,65875423,200000,394093
68896,al-Kader,Layla,Saabiqa,F,12/5/1965,26629419,200000,137641
59643,Okada,Jacqueline,Emily,U,8/26/1996,39379892,200000,309430
81308,el-Tabatabai,Christopher,Lutfi,M,8/13/1985,36538493,200000,211479
31495,Galvez,Atiyya,Marisa,F,12/29/1978,90166878,180000,92458
52845,Thai,Chang,Manuel,M,5/19/1974,49065566,200000,267104
21883,Thompson,Jacqueline,Sara,F,3/25/1985,19565796,200000,207292
83216,Kierstead,Khaalid,Steven,M,12/18/1989,30777666,200000,189320
10934,Sparks,Shayla,Laura,F,8/31/1998,26970061,200000,233987
12276,al-Hakeem,Juwairiya,Warda,U,12/28/1981,35567920,200000,32322
21098,Van,Daniel,Zee Esstefan,M,10/30/1991,81354218,200000,216434
64566,al-Javed,Stephanie,Raaida,F,4/25/1996,92507857,200000,104121
96463,Adolpho-Rivera,Guadalupe,Jasmine,F,11/14/1986,72753484,180000,77257
51280,Hoeckel,Thuyann,Tristian,F,3/4/1966,84378267,200000,250150
39501,Baumgartner,Kevin,Justin,M,8/17/1976,90996030,200000,403882
58224,Evans,Anna,Lohitha,F,4/1/1983,23259178,200000,363038
42415,Valencia,Tyree,Enrique,U,6/8/1983,72453997,200000,338266
67224,al-Younes,Dylan,Saadiq,M,4/25/1995,11720498,200000,197045
40502,Pacheco,Carina,Alysia,F,2/24/1988,88178404,200000,10913
37017,Steele,John,Jr Jordan,M,7/25/1982,47905288,200000,420573
73225,Byfield,Syed,Joshua,M,10/3/1967,38661194,200000,252569
58341,Kelly,Nancy,Eulalia,F,7/12/1974,67332176,180000,54726
41709,Jackson,Christopher,Joseph,M,3/22/1989,97689677,200000,273765
72357,Booze,Eunicia,Jaslyn,F,4/23/1996,79718067,200000,210054
78947,Burnett,Bani,Ashlyn,F,5/10/1967,34059648,200000,330983
50588,al-Abood,Jessica,Sadoon,U,3/8/1983,88523758,200000,414552
68088,Jivan,Anne,Elsa,F,10/18/1999,87660695,200000,177964
47011,Forrest,Shanya,Kandra,U,6/7/1990,62386344,200000,128235
44694,Kurashov,Oming,Robyn,F,10/14/1986,11549762,180000,82603
37822,Cisneros,Raafida,Dontae,U,3/5/1976,92109069,200000,413918
81876,Nguyen,Daniel,Liani,U,12/2/1966,10082143,200000,271246
95773,el-Nouri,Sapphire,Shaafia,F,2/7/1980,72483777,200000,268071
73668,Wee,Ashley,Jeanne Marie,F,4/22/1996,53807940,200000,183872
33250,Gutierrez,Shawna,Ashley,F,3/2/1990,70242237,200000,248424
48007,Shah,Javon,Alan,M,8/6/1989,59418682,200000,144233
78969,Gradoz,Justin,Gerardo,M,4/12/1995,94698665,200000,340295
71157,Diaz-Deleon,Rasheeqa,Taylor,F,2/10/1963,82621075,200000,272134
93364,Mims,Sandra,Kaeyla,U,2/8/1987,61129829,200000,29537
71525,Bailon-Silva,Charles,Robert,M,9/19/1962,13546808,200000,124112
22981,Lozano,Morgan,Nichole,F,8/31/1977,88067183,200000,324307
41265,al-Kamel,Chukwudi,Shuaib,M,7/3/1990,31345993,200000,119447
5188,Martindale,Michael,Samantha,U,12/2/1970,81711780,200000,408632
61790,Greene,Hissa,Sarah,F,12/29/1984,15799049,200000,323376
13178,Noeller,Jeremy,John,M,9/9/1963,77991114,200000,370641
84727,Ragoschke,Chloe,Jazmine,F,12/18/1977,65319713,200000,282874
69500,Williams,Shannan,Ariah,F,1/21/1979,58376841,200000,139232
14753,Taullie,Muneeb,Aaron,M,8/29/1990,69706742,200000,186207
82285,Harper,Abdut Tawwab,Jalyn,U,11/19/1975,68502832,200000,22356
69031,Conley,Omari,Daniel,M,3/2/1994,59584255,200000,257655
33642,Choi,Reed,Jasper,M,6/28/1976,39910993,200000,351842
66452,Celio,Laken,Mikala,U,6/18/1991,23054184,180000,98968
9836,Begaye,Eric,Kiana,U,10/13/1976,49769289,200000,198038
71359,Sarwana,Hannah,Victoria,F,8/29/1976,26257857,200000,186722
46138,Lara,Awaatif,Devin,U,7/19/1995,52538944,200000,40387
37123,Cook,Saif,Cade,M,6/1/1976,11480827,200000,162773
61349,Jones,Aasiya,Lauren,F,4/26/1990,96684724,200000,400731
27167,Berlinger,Shantelle,Marvel,F,3/13/1992,92217443,200000,2864
7050,Mitchell,Marcus,Tajae,M,12/25/1975,71865473,200000,405337
13140,Jimenez,Aleah,Kristopher,U,6/30/1986,30409998,200000,396351
62725,Crespin,Salwa,Margaret,U,9/28/1983,48831442,200000,37243
57969,Paytiamo,Khadijah,Devon,U,3/6/1996,15703980,200000,280009
68771,Bodor-Newland,Sajiyya,Jessica,U,8/12/1996,56529968,180000,57565
9892,Miller,Nathan,Nicholas,M,12/18/1983,76824393,200000,180441
37479,Southall,Cindy,Kyra,F,10/29/1989,67658619,200000,6444
89029,al-Mowad,Rolando,Najeeb,M,1/4/1972,38021149,200000,164986
14147,Tamada,Jermille,Prakhar,M,8/30/1989,97826261,200000,213741
76605,Bishop,Jonathan,Simone,U,9/19/1973,30686714,200000,342685
30482,Saucedo,Taylor,Jesus,U,7/6/1984,36636604,200000,278712
53514,al-Akram,Amber,Saaliha,F,9/20/1984,71652485,200000,209235
48807,Littlewhiteman,Monica,Michael,U,6/17/1987,60618379,200000,188660
41465,Eisenbarth,Farzam,Patrick,M,1/18/1962,76921749,200000,156293
56261,Weiss,Nazmiyya,Katherine,F,1/11/1986,42454853,200000,265250
26685,Oliveros,Ahnaf,Jonah,M,4/29/1963,49297072,200000,324890
33779,Diaz,Mario,Jesse,M,6/30/1962,41928293,200000,427078
92203,el-Nouri,Marissa,Shadhaa,U,11/28/1999,38899431,200000,290646
97205,Capetillo,Pamela,Edgar,U,10/27/1968,67984438,200000,101928
83131,Santos,Marissa,Iaong,F,9/13/1985,36049296,200000,186011
87006,al-Majeed,Krysthel,Nu'ma,F,10/29/1971,69977273,200000,396263
81093,Orozco,Devon,Alexis,U,12/26/1993,79297599,200000,12897
45557,Guerrero,Blake,Justin,U,2/27/1997,88154570,200000,327481
54138,Gosnell,Brandi,Janeah,F,4/1/1980,86221738,200000,189411
71627,Um,Reece,Richard,U,10/19/1976,94638508,200000,223655
66084,Richardson,Randolph,Tiberius,M,8/7/1994,91713759,200000,393348
61287,Rael,Grace,Lizeth,F,4/15/1986,88084338,200000,175148
68013,Mims,Julie,Asha,F,10/18/1966,10706843,200000,335494
39526,Abram,Jamal,Jafari,M,4/18/1986,43386679,180000,68912
86910,Jarzombek,Tareef,David,M,3/25/1983,64344897,200000,298973
7214,Gonzales,Wahtihdah,Cassandra,F,6/10/1963,70713179,200000,229016
32308,Bueno,Alyssa,Courtney,F,11/26/1962,56915074,200000,299927
66580,Osborn,Maria,Daniel,U,10/1/1986,14970259,200000,323005
39406,al-Salik,Ana,Jaabir,U,12/15/1976,23980757,180000,77590
48764,Salazar,Clara,David,U,9/21/1995,88402078,200000,29342
84403,Stushnoff,Collin,Yanek,M,9/25/1984,73170146,200000,122889
85418,Le,Saami,Talon,M,4/25/1972,68932849,200000,220879
53954,Rimoldi,Nathan,Luis,U,1/21/1962,40791668,200000,310810
80862,Odollil,Kabeera,Suzanna,F,5/7/1982,38093747,200000,405298
5855,Folkman,Marquis,Jackson,M,11/30/1992,86458946,200000,379310
15852,Vallie,Marcello,Angel,U,12/23/1963,87451546,200000,180137
41486,Lermeny,Jordan,Jenna,U,5/2/1981,71885913,200000,388880
85086,Evans,Edward,Sydnee,U,8/13/1964,90416941,200000,165936
93016,Sotolongo,Abdul Baasid,Fransisco,M,5/21/1990,45312718,200000,275165
4013,Cruz,Kaitlyn,Abraham,U,4/21/1986,70459914,200000,388137
86388,Li,Numair,Ralph Patrick,M,8/22/1979,11892446,200000,258706
63347,Guerue,Thaabita,Dylan,U,2/19/1990,25274558,200000,226951
65937,Lytle,Jeremiah,Gabriel,M,1/1/1976,17896110,200000,157457
8674,al-Pashia,Brandon,Maisara,M,8/14/1977,29679968,200000,188259
13236,Munk,Alissa,Meghan,F,1/20/1993,43640831,200000,226542
93068,Lee,Jorge,Julienne,U,3/12/1969,25802476,200000,237632
50701,Correa,Christian,Brian,M,4/14/1996,73528816,200000,334933
26433,Clark,Jennifer,Kristen,F,6/21/1984,45429698,200000,171846
3743,al-Nasser,Melissa,Huda,F,4/14/1968,99429757,200000,250468
84234,al-Sader,Alex,Aaish,M,10/16/1963,97385324,200000,147713
16898,el-Pasha,Sarah,Sameeha,F,7/5/1988,81015512,200000,251804
41496,Griffin,Alyssa,Zavala Madison,U,3/18/1971,70506055,180000,50161
42339,Mendoza-Arreola,Austin,Leobardo,U,11/20/1964,74946232,200000,124358
43785,Cochran,Aaliyah,Cierra,F,7/8/1978,87082623,200000,35074
65018,Moten,Sadoon,Douglas,M,6/30/1989,62044887,200000,363245
20261,Epping,Forrest,Brian,M,9/6/1972,51828338,200000,15009
7397,Jumpe,Blake,Coyote-Cache,M,7/11/1976,71893511,200000,46061
57858,Thompson,Steven,William,U,10/14/1994,40829251,200000,336128
90724,Cochran,Collin,Rogelio,M,9/25/1994,51693644,200000,41492
79737,Smith,Bryan,Johani,M,11/2/1964,31677015,200000,43222
30545,Moore,Gracelline,Hailee,F,4/20/1995,63654993,200000,214656
49674,Law,Joshua,Marcus,M,5/3/1997,75594706,180000,93533
53044,el-Sattar,Ethan,Turki,U,7/18/1975,49008893,200000,120418
73620,el-Rafiq,Elise,Sahheeda,F,12/7/1993,70497860,200000,313647
95931,Benjamin,Elijah,Anthony,M,10/19/1991,52775636,200000,42053
21852,el-Jalali,Katherine,Naqaa,F,8/10/1965,48614482,200000,315629
11025,Sengdara,Nathan,Koua,U,6/16/1975,11609639,200000,169167
34298,el-Ahmadi,Jazzmin,Ibtisaama,F,7/7/1992,20982618,200000,16046
55166,Taylor,Christopher,Dre,M,8/27/1994,54513527,200000,335193
80995,Rouillard,Quaton,Danny,M,2/20/1964,67221191,200000,219524
19803,Mclaughlin,Nancy,N'Jah,F,9/8/1983,60019951,200000,341673
24060,Bear,Meseret,Leroy,U,9/11/1966,85670685,200000,208259
36786,Lopez,Damaris,Jackelin,F,10/3/1989,98056224,200000,250866
96349,Matthew,Hishaam,Brandon,M,5/21/1995,55438292,200000,9540
79804,Bailey,Ashley,Jason,U,6/7/1989,63872025,200000,409437
21345,Wade,Mitchell,Kristin,U,2/9/1962,90098368,200000,44164
92011,Rascon,Saeed,Enrique,M,9/27/1978,53195721,200000,357960
20131,al-Saab,Khairiya,Insaaf,F,11/22/1995,28381874,180000,60761
1987,Horst,Edward,Randy,M,7/18/1972,52797762,180000,95958
93987,Truong,Samantha,Nicole,U,7/12/1968,58454244,200000,124529
81246,Dumm,Qaaida,Danielle,F,7/15/1988,97755168,200000,330975
51257,Baca,Christopher,Matthew,M,3/2/1983,74162665,200000,118062
79608,Todd,Lynnji,Joshua,U,2/18/1996,43497390,200000,153347
77355,Harris,Zaahid,Vincent,M,2/23/1962,56849072,200000,268246
47760,al-Mitri,Michael,Mudrika,U,3/26/1966,11369698,200000,375804
28761,Shareef,Michelle,Khalia,F,1/17/1975,27960247,200000,39711
67531,Fields,Taqiyya,II Brian,U,4/12/1980,99453397,180000,52648
39044,Aguilera,Daniel,Ryan,M,8/22/1996,65494528,200000,209644
45427,Drew,Kush,Timothy,M,1/21/1987,51385450,200000,157748
50560,Mason,Darian,Lanaya,U,9/14/1987,36308657,200000,422090
19942,Cato,Kendra,Acosta Zhane,F,4/10/1999,29914452,200000,256305
87668,Merlan,Ryan,Gerry,M,1/29/1971,84102491,200000,352473
43454,el-Salih,Rachel,Kareema,F,11/19/1981,36394327,200000,362993
68511,al-Shakir,Justin,Tufail,M,10/6/1983,73569064,200000,124183
78757,Owens,Michael,Larry,U,8/21/1971,81669383,180000,95883
65724,Gutierrez,Amanda,Desmin,U,8/23/1987,22367299,200000,305533
55144,Field,Jayma,Natalie,F,2/19/1967,40939570,200000,335692
84164,Bennett,Taylor,Katherine,F,3/24/1964,26016826,200000,282862
36460,Marquez,Selena,Deanna,F,12/25/1999,37790355,200000,355552
76876,Smelker,Tenai,Laura,F,1/3/1979,75348334,200000,225069
93490,Smith,Austin,Dekota,M,1/26/1983,46804633,200000,151674
44487,Arechiga,Zaid,Marcus,U,1/7/1971,20218760,200000,137215
35307,Solomon,Danielle,Kimberlee,F,8/20/1983,37496006,180000,83196
82655,Exum,Ryan,Tyler,M,9/7/1988,22699777,180000,51294
42605,al-Taheri,Latasha,Hamdaan,U,7/6/1996,52046120,200000,100177
57851,Weber,Faisal,Logan,M,10/5/1967,78668344,200000,407219
76232,Ruiz,Devon,Randy,M,8/12/1997,30847546,200000,11450
41567,Bivin,Rebecca,Jasper,U,12/21/1985,42774541,200000,342066
84675,Rojas,Shane,Kaitlyn,U,4/9/1976,45421760,200000,379172
79104,Castel,Dylan,Robert,U,5/7/1969,45111454,200000,248968
74922,Fredericks,Alan,Tyler,M,11/27/1983,26955380,200000,404813
9138,Whittemore,Anthony,Eric,M,2/15/1990,32609642,200000,366584
84712,Hoffmann,Jesse,Jim,M,6/16/1972,99605757,180000,65609
92664,el-Shahidi,Salina,Saamiqa,U,2/24/1997,71489015,200000,311442
61228,Palomino,Henry,Marissa,U,12/3/1995,31001928,200000,331828
39882,Jackson,Erica,Branaya,F,5/23/1987,93900894,200000,276356
68679,Mix,Shuraih,Timothy,M,7/10/1975,65340183,200000,8047
64547,Begay,Kimberly,Todd,U,10/18/1975,77579251,200000,312577
47328,Becerra,Adail,Nicholas,U,4/2/1978,24313622,200000,234246
47728,Cano,Waylene,Aubree,F,6/24/1996,71790120,200000,194030
35246,Villa,Asmar,Edward,M,8/30/1965,54954346,200000,277852
58756,Fink,Alexandra,Taylor,F,3/31/1990,94587551,200000,142630
59072,Dickerson,Alexandra,Jazmine,F,7/2/1997,40761186,200000,256785
91701,al-Yasin,Nabeel,Raashid,M,7/8/1980,53829750,200000,12738
95779,Trujillo,Brentt,Alex,M,12/9/1964,65871856,200000,176561
4617,Howsare,Quinn,Joseph,M,1/13/1987,15353502,200000,27842
43596,Thomas,Selina,Khalia,F,5/15/1996,15182078,200000,346407
82053,Hansen,Simone,Amy,F,6/4/1989,25971787,200000,425893
51596,Hoang,Juan,Priyanka,U,8/23/1994,37935933,200000,389150
35641,Nichols,Stephanie,Haley,F,3/22/1991,58688986,200000,266964
95886,Thompson,William,Michael,M,3/18/1996,88658281,200000,224755
37796,Pierre,Drue,Ishanique,U,3/22/1984,65119051,200000,374331
70442,Coutu,Kifaaya,Latrice,F,5/15/1997,26593381,200000,138097
29049,Horn,Nabeeha,Catherine,F,5/10/1985,27610860,200000,124562
38188,Rivera-Woolem,Megan,Erica,F,6/26/1987,88367248,180000,86325
35930,Sullivan,Kelton,Joshua,M,4/25/1982,28628681,180000,78579
55869,Sawano,Eric,Christian,U,2/12/1963,18688517,200000,208848
24898,Callahan,Mutee'a,Mariah,F,8/20/1996,11562853,200000,412101
96203,Alferos,Kristian,Ian,M,10/21/1966,96150698,200000,374547
38738,Salas,Andrea,Gladys,F,12/6/1970,67792764,200000,11384
74855,Phillips,Augustus,Shannon,U,8/29/1977,83116014,200000,149870
1696,Andrews,Sunshine,T'Chia,U,4/2/1987,16591409,200000,420175
22946,el-Hariri,Khairiya,Almaasa,U,3/2/1967,92406214,200000,422054
82384,Major,Muneer,Christopher,M,1/28/1991,79886286,200000,414896
50108,Roelle,Adrie,Carleaha,F,1/9/1985,39133192,200000,232862
49210,Chargualaf,Anastasia,John,U,11/23/1962,23984417,200000,344428
62949,Kabotie,Tasha,Dante,U,4/27/1969,46499475,200000,117430
6156,el-Vaziri,Muneefa,Wadee'a,U,6/4/1988,33480616,200000,193696
10579,Mark,Avani,Kianna,F,11/21/1968,56467838,200000,28669
69658,el-Moghaddam,Owen,Humaidaan,U,3/2/1999,13044359,200000,309405
58747,Bullock,Saabira,Tiana,F,7/6/1971,55976374,200000,18499
57332,Donovan,William,Quinn,U,6/16/1983,50488248,200000,321398
46045,Mota,Matthew,Travis,M,1/12/1978,80850148,200000,195077
8540,Geddis,Luna,Brandon,U,11/7/1978,19219136,180000,74522
66469,el-Moustafa,Isaiah,Shaafi,M,9/2/1982,39474261,180000,77997
37084,Armenta,Karen,Natasha,F,2/13/1981,42758355,200000,11562
46323,al-Mussa,Alexis,Husni,M,7/8/1980,93078405,200000,167943
9085,Stockinger,Angelica,Desiree,F,6/30/1964,30636285,200000,151440
86650,Selfe,Shujaa,Nicholas,M,5/16/1986,68706990,200000,158
42105,Carranco,Madison,Rafael,U,4/3/1969,49076351,200000,318473
94466,al-Khan,Salaah,Nizaam,M,1/7/1965,36134343,200000,200316
90166,Weckmann,Daniel,Carlton,M,9/20/1965,48635083,200000,182599
46545,Strauch,Kareema,Gage,U,1/1/1999,16852385,200000,340067
91891,Bell,Andrew,Matthew,U,8/16/1965,35549587,200000,43326
2368,Topping,Asad,Michael,U,12/26/1994,62544504,200000,378374
9090,Dywan,Baaqir,Kaitlyn,U,4/8/1965,74976495,200000,165676
82323,Alcala,Benny,Rickie,M,2/1/1976,60352573,200000,103801
86089,Foster,Qaaid,Xavier,M,12/30/1980,60453048,200000,111516
10303,Romano,Phoutthasinh,Kaylee,U,4/12/1974,89228672,200000,225170
15896,Jones,Jonathan,Thomas,M,7/7/1993,95873204,200000,363137
84743,Diaz,Luis,Miguel,M,6/7/1994,49765705,200000,215559
68778,Cobarrubias,Jade,Nikki,F,12/7/1984,44703761,200000,250800
45155,Taga,Dena,Chuong,U,11/7/1983,79446104,200000,351546
83465,Jarman,Azzaam,Hua,U,9/2/1984,31817811,200000,427783
7096,al-Hashmi,David,Sabaah,M,10/12/1988,22772720,200000,268257
64961,Scott,Trace,Jose,M,12/29/1999,85564666,200000,23580
44312,el-Sadek,Brandon,Mahmood,U,7/19/1980,86015251,200000,370319
99399,Bruce,Cale,Tanner,M,11/28/1996,17897465,200000,279674
39354,Brooks,Patricia,Kelsey,F,6/14/1983,69059032,180000,69047
64675,al-Azimi,Taamira,Taaliba,F,1/21/1990,91125842,200000,138069
52072,Scott,Tokala,Brianna,F,8/14/1974,36417377,200000,45554
82256,el-Emami,Mercy,Salma,F,11/21/1987,54885021,200000,227064
292,Morris,Patricia,Andres,U,10/12/1963,69609944,200000,408082
53357,Mccabe,Joshua,Taju,M,1/4/1980,63247754,200000,336910
86904,Carter,Hannah,Richard,U,2/12/1962,62350172,200000,119535
14286,Powell,Cassidy,Brooke,F,4/8/1964,41331602,200000,163708
54504,Mcgowan,Raquel,Tokala,F,4/27/1977,76061668,200000,106240
43667,Duran,Rachael,Renzo,U,10/27/1983,93332575,200000,318977
98693,Adames,Scheridan,Alexis,U,2/26/1988,81193744,200000,1384
92672,Guerra,Casey,Christopher,M,5/1/1976,43170005,180000,61637
5916,Mason,Billy,Benjamin,M,1/17/1974,34340800,200000,318600
17683,Ebberts,Nicole,Julia,U,3/19/1964,92565549,200000,277036
57997,Cha,Lindsay,Sage,F,3/28/1963,82318116,200000,203455
10084,Dague,Angelica,Angela,F,2/7/1976,64149563,200000,312877
36059,Pham,Hayden,Quinten,M,12/11/1977,89690268,200000,131825
38436,Orona,Ramzi,Richard,M,8/20/1997,27803511,200000,196372
89664,Davis,Katelyn,Parker,U,12/29/1994,79808941,180000,91728
95220,el-Ahsan,Aliyah,Farhaana,F,6/18/1987,89412921,200000,319430
19718,Jaso,Najlaa,Elyssia,F,7/31/1983,94492378,200000,251631
62336,Montgomery,Mamdooh,Roberto,M,2/27/1972,97365123,200000,228258
42879,Collins,Mallory,Emily,F,11/27/1983,61360343,200000,369716
12,Bamba,Shayne,Murphy,M,12/7/1962,80083300,200000,198597
58199,Saenz,Alan,Christophe,U,5/27/1967,71970724,180000,88715
39177,el-Farhat,Daniel,Faalih,M,3/14/1981,12003454,200000,263870
21687,Galvan,Joshua,Deliah,U,2/24/1992,58973173,200000,131589
68850,Thornton,Olivia,Julie,F,3/22/1963,53543565,180000,95601
71265,Ross,Sameeha,Dante,U,7/23/1987,62897137,200000,146063
63774,Schwarz,Jennifer,Haseeb,U,3/11/1973,84381651,200000,277044
19984,Allison,Jasmine,Danielle,F,4/5/1980,16511368,200000,298643
8201,Vann,Daniel,Safiullah,U,11/1/1991,26007283,200000,181198
59706,Nguyen,Michael,Tecumseh,M,1/10/1989,65991897,200000,367677
91949,Garrett,Rachel,Asha,F,1/5/1968,72052672,180000,65209
56704,Dowd,Jessica,Berlinda,F,9/24/1998,38214485,200000,117255
41407,Kynard,Richard,Pauline,U,8/7/1978,50550762,200000,204878
39049,Ortega,Felipe,Shane,M,4/11/1998,29480841,200000,321588
81094,Mutch,Zahra,Malachi,U,1/13/1981,10911860,200000,109953
60542,el-Akbari,Muntasir,Qutb,M,12/10/1966,93404315,200000,121442
49074,Yazzie,Naomi,Chasity,F,9/6/1966,40596263,200000,120831
46575,Hall,Nisma,Chalcey,F,7/15/1993,90245304,200000,110045
7086,Howard,Jalaal,Donte,M,12/30/1993,50431379,180000,85432
51109,Alvarez,Reagan,Tyler,M,6/16/1995,97032711,200000,275511
15348,Luftig,Ashley,Lee,U,3/30/1970,74501903,200000,348853
6633,Estrada,Dylan,Luis,M,4/22/1973,24350620,200000,280402
5600,al-Massoud,Tobias,Shujaa,M,10/21/1985,99866307,200000,171373
1970,Bofill,Brent,Jared,M,1/1/1984,78825199,200000,276223
48213,Gardner,Derek,Steven,M,5/7/1993,15716189,200000,223605
82065,Valenzuela,Nathaniel,Reyna,U,11/16/1995,35921152,200000,371495
6841,el-Safi,Darius,Abdul Khaliq,M,11/12/1993,80853363,200000,330276
4697,Sullivan,Raaid,Devinn,M,6/15/1988,65249210,200000,230276
49629,Cox,Alexander,Bryson,M,10/3/1999,85467119,200000,223493
52223,Standish,Connor,Camron,M,9/26/1977,29764090,200000,240876
21578,Miranda,Hector,Jimmy,M,4/21/1979,26307959,200000,198947
5320,el-Saadeh,Allen,Hilmi,M,11/24/1993,64460027,200000,129985
