user_id,first_name,middle_name,last_name,gender,dob,ssn,salary,total_distance
46665,Mora,Genacie,Julie,F,7/25/1995,30047281,200000,105142
89907,Butler,Janaya,Naomi,F,1/24/1994,35797799,200000,200119
11333,Baker,Alyssa,Maya,F,2/14/1982,77300276,200000,305231
52961,el-Habibi,Dillon,Muaaid,M,2/18/1997,31097242,180000,79496
33848,Erfman,Brandon,Tyler,M,7/7/1986,32796592,180000,66919
24555,Rodriguez,Ismael,Eric,M,4/30/1999,98426902,200000,241817
88079,Micheliza-Arlint,Danielle,Allison,F,3/3/1997,52314025,200000,353405
43156,Kitko,Fahrraan,Bryce,M,8/1/1996,84629915,200000,23129
90747,Nunez,Jessica,Mireya,F,8/6/1991,56828226,200000,406538
30021,Lopez,Shukriyya,Yaneli,F,12/17/1978,94772325,180000,83573
78252,el-Nouri,Keontae,Hamdaan,M,1/29/1962,66736401,200000,243758
39196,el-Srour,Amber,Thanaa,F,2/10/1990,22688546,200000,172674
226,Perez,Jesse,Christopher,M,10/5/1962,66154003,200000,397592
21185,Love,Veronica,Brianna,F,9/18/1982,33979192,200000,195512
85403,Romby,Alexis,Kendrer,F,1/3/1966,93741646,200000,8861
36199,Stoskus,Carlos,Tirrell,M,1/4/1997,17598075,200000,230283
38210,al-Aman,Yosief,Mastoor,M,11/9/1986,23558081,180000,62465
74972,Baumann,Hannah,Hana,F,7/4/1976,64632703,200000,228588
81605,Hall,Richard,Richard,M,2/21/1996,74481265,200000,205336
13436,Horst,Montrey,Farrell,M,3/15/1990,32235055,200000,272703
48279,Holt,William,Markus,M,11/10/1990,12838602,200000,374882
98921,Sevilla,Munjid,Juan,M,6/23/1975,58876973,200000,323472
81798,Dillon,Kelly,Selena,F,8/31/1963,16201223,200000,254018
63824,Montoya,Trevor,John,M,9/30/1973,91772156,200000,245511
76377,Avila,Moosha,Santos,M,6/10/1996,31242895,200000,42633
10763,Henry,Ariel,Brittany,F,8/10/1984,79134448,200000,218591
47746,Brownell-Patty,Lawrence,Paul,M,5/25/1965,75941792,180000,73351
15601,el-Baten,Raafida,Haazima,F,8/25/1986,22477434,200000,348753
6079,al-Idris,Collin,Abdur Rahmaan,M,12/24/1984,42386466,200000,406037
2357,Prestien,Karisma,Hailey,F,8/27/1965,22554734,200000,321859
12567,Benson,Samantha,Lillian,F,2/26/1980,57147444,200000,420486
58073,al-Molla,Brandi,Tasneem,F,10/21/1973,65372465,200000,245501
50229,al-Radi,Leon,Muneer,M,12/26/1972,35840807,200000,21200
3229,Gross,Katherine,Cassandra,F,4/28/1965,99557052,200000,338741
76152,Peters,Shameema,Shaqua,F,6/18/1964,38724216,200000,421764
94129,Sweeten,David,Erin,M,11/1/1986,41938976,200000,425165
82773,Deleon,Zachary,Roque,M,6/14/1983,59106337,200000,117973
5852,al-Yousif,Neely,Muzna,F,10/8/1972,40351829,200000,403579
21005,al-Hameed,Tina,Afnaan,F,1/23/1973,51658921,200000,198413
19329,el-Shakir,Valeria,Wadha,F,12/24/1999,62695249,200000,26199
63526,Tran,Tanner,Sean,M,9/1/1994,69775053,200000,110657
47442,Casados,Christopher,Rito,M,7/21/1972,23077482,200000,147040
58488,Pott,Austyn,Mauricio,M,8/25/1969,61092506,200000,356424
36991,Prado,Alberto,Cruz Alfredo,M,11/20/1979,40951053,200000,291388
7571,Denicola,Waail,Sanket,M,8/13/1962,51029683,200000,5515
69749,Coyhis,Nicholas,Justin,M,5/12/1998,22111254,200000,344770
86947,Latcham,Juanita,Mariah,F,8/29/1977,65653479,200000,158761
29727,Siren,Alejandra,Lauren,F,12/5/1975,23102576,200000,122261
10671,Ledesma,Katherine,Shontelle,F,2/6/1997,28658970,200000,237942
40074,Mullins,Julia,Sydnee,F,5/11/1985,73207452,200000,35746
78479,Blair,Thomas,Dante,M,8/18/1973,82877808,200000,309345
74729,Chiu,Jack,Jake,M,10/30/1974,42668219,200000,234215
18474,Jardak,Hari,Bryce,M,8/24/1984,39063645,200000,312032
88581,Torres,Michael,Ouray,M,4/8/1997,34067958,200000,344550
34237,el-Mian,Shaylene,Hiwaaya,F,6/29/1993,28552273,180000,60174
53402,Bryson,Jasmine,Brittany,F,7/11/1977,59818853,200000,364442
66127,Donavan,Jagger,Christopher,M,2/26/1989,11788243,200000,416843
14643,Luis,Jessica,Moreno Sarah,F,4/30/1970,35945587,180000,83144
29016,Xu,Carlton,Jack,M,4/27/1993,62104309,200000,255534
8223,Campbell,Christian,Jaden,M,12/4/1971,69488982,200000,137055
45189,Luevanos,Kyra,Faviola,F,5/16/1991,32371640,200000,416179
85982,Solano,William,Yecid,M,7/3/1992,65233291,200000,354691
2762,Lacy,Fahd,Shikoni,M,11/17/1974,25862898,200000,222364
56472,Vue,Huwaida,Phally,F,6/6/1975,73629571,200000,147519
61665,Maurer,Morgan,Seerie,F,6/5/1975,86267476,200000,363565
6264,Iron,Lena,Wing Alyssa,F,6/4/1997,67832213,200000,261626
94836,Naito,Colleen,Michelle,F,10/2/1969,76684199,200000,317595
49269,Ashlock,Leina,Samantha,F,3/12/1978,10763233,200000,421113
25351,Dupree,Taj,Cody,M,12/22/1983,61412446,200000,46707
75153,Seyferth,Deon,Alexander,M,12/16/1967,65354932,200000,217600
46095,Berry,Clayton,Alexander,M,3/28/1963,97994156,200000,292300
32559,Torres,Tian,Alfredo,M,11/10/1985,58188130,200000,369779
28619,Sun,Kyle,Austin,M,7/1/1970,56724351,200000,293076
97712,Stewart,Jorge,Mark,M,7/24/1989,21676416,200000,129678
3745,Garcia-Beltran,Zara,Ashlene,F,1/30/1964,72136848,200000,207370
73204,Redbird,Clinton,Ryan,M,5/29/1988,67440385,200000,361572
98079,Bird,Kayla,Caylin,F,12/10/1990,35177546,200000,192923
58602,Wilson,Diana,Renee,F,4/21/1985,25052580,200000,393549
14853,Corral,Hissa,Ana,F,7/30/1973,99783280,180000,72102
62244,el-Ally,Benton,Shafeeq,M,8/5/1963,34769144,180000,88518
47192,Hernandez,Katrina,Hannah,F,1/25/1994,50758026,180000,95226
62004,Gibbs,Daniel,Christian,M,1/22/1983,13077772,180000,59458
47465,Parker,Sage,Zachary,M,8/16/1994,38197650,200000,110289
67560,Jaramillo,Annalise,Kennedy,F,1/2/1981,49600855,180000,68724
38891,Posey,Alphonzo,Jesse,M,8/31/1969,81988763,200000,132177
79136,Kanchanlal,Phat,Kenji,M,9/25/1963,55064171,200000,283157
46164,Ganbold-Battulga,Alex,Derrick,M,6/18/1974,79379572,180000,83994
96886,Crouse,Carl,Jeffrey,M,3/25/1986,32573066,200000,405404
39569,al-Qazi,J'Kahra,Manaahil,F,11/12/1965,67319879,200000,219706
45681,Lopez,Omari,Alex,M,1/26/1992,83421572,200000,34785
20836,Fairchild,Becky,Melissa,F,9/16/1965,52590693,200000,296196
8743,Xiong,Elizabeth,Laxia,F,10/22/1981,32868519,200000,403255
83091,Trahan,Connor,Kadeem,M,7/17/1988,23498161,200000,231733
17486,Lavender,Sidqi,Raymond,M,7/14/1983,95986921,200000,332943
81894,Liang,Jaryll,Daniel,M,2/7/1997,77023555,200000,144946
67004,Yang,Tyler,Austin,M,1/25/1966,89856847,200000,310659
58521,Lee,Kiana,Charese,F,7/13/1975,44834045,200000,201239
66852,Skalla,Gustavo,Mitchell,M,1/12/1978,32805421,200000,191616
31022,Bell,Oscar,Randy,M,3/5/1973,76884632,200000,335448
4388,Davidson,Melissa,Kelly,F,3/17/1995,78159256,200000,399279
15920,Mueller,Tevin,Ian,M,10/26/1966,37903134,200000,291085
21345,Cox,Nyerre,Carl,M,12/4/1969,12625524,200000,326146
19677,el-Gaber,Diozanae,Mahfoodha,F,2/6/1984,22895597,200000,221485
99585,Xue,Afeef,Seth,M,11/20/1989,61696395,200000,390273
93682,Miller,Marcos,Dionicio,M,12/3/1983,72386593,200000,170615
85331,Naputi-Cabrera,Scott,Abel,M,4/17/1992,82490913,200000,298552
18784,Byrne,Morgan,Emily,F,3/10/1992,19664179,200000,101612
75851,Rodriguez,Shaafi,Mario,M,6/28/1978,18577567,200000,163796
40133,Chukkapalli,Joshua,Vijay,M,1/10/1997,59911070,200000,117411
56870,Creel,Radwa,Arlene,F,6/30/1973,17890626,200000,295393
22339,Halm,Savdeep,Jeffery,M,6/20/1990,24238250,200000,341056
77137,Hollis,David,Michael,M,7/15/1996,80583929,180000,60041
44623,Watson,Paige,Michaela,F,4/18/1982,79982607,200000,123619
12379,Smith,Uriah,Mone,F,11/25/1966,18589134,200000,407919
29563,Johns,Emily,Bailie,F,6/11/1967,76474975,200000,279239
22574,al-Zaman,Brianna,Nasreen,F,5/26/1985,26732759,200000,397255
58671,Mason,Faatih,Xavier,M,10/18/1975,50975460,200000,367244
3669,el-Azizi,Alejandra,Aliyya,F,7/16/1967,78083332,200000,116579
37074,Cruz,Josephine,Victoria,F,6/3/1983,49564834,200000,420509
81334,al-Akbar,Michael Dale,Haneef,M,10/2/1974,75185489,200000,156782
44400,Hernandez,Corrina,Joanna,F,10/20/1998,44347854,180000,95452
36713,Dunlop,Marina,Unshante,F,9/21/1996,41557018,200000,255260
38224,el-Siddiqui,John,Mahmood,M,4/30/1983,17444610,200000,409867
33419,Rudman,Joshua,Trevor,M,12/11/1982,46429935,200000,337508
47749,el-Siddiqui,Marco,Hamood,M,8/25/1999,83034070,200000,2654
33541,Minutolo,Eric,Noah,M,8/20/1968,23708017,200000,140357
22642,al-Akhter,Savanah,Raaniya,F,9/28/1968,61348978,200000,27781
39401,Hardwick,Yasmyn,Stephanie,F,5/26/1989,29212641,200000,297552
80559,Hunt,Mariah,Jaime,F,4/20/1986,32257714,200000,336935
36747,Brockman,Arianna,Kaliesia,F,4/9/1983,56921947,200000,146698
37718,Howard,Perry,William,M,4/15/1976,31974786,200000,422592
52566,al-Begum,Saul,Naaji,M,6/11/1985,14380944,200000,30658
63518,Swartz,Ahmed,Anthony,M,8/5/1964,15459852,200000,49304
97035,Robinson,Sierra,Shayla,F,9/9/1963,81483269,200000,374811
10591,King,Damon,Anthony,M,10/26/1988,86564279,200000,122043
75829,Abreha,Fareeda,Adden,F,1/22/1965,52233674,200000,110585
31807,el-Yousif,Torrie,Nazeeha,F,1/1/1994,94836206,200000,131237
60287,Stewart,Jalon,III Jayelin,M,12/25/1973,98413765,180000,73022
15182,al-Basa,Shivawni,Aamir,M,7/1/1987,77477583,200000,260799
63447,Renz,Brandi,Sloane,F,8/15/1970,79935749,180000,84694
80098,Trujillo,Kayla,Monique,F,8/19/1969,72715034,200000,225359
66804,el-Bari,Seh Kai,Abdur Rahmaan,M,9/4/1999,49427047,180000,96591
36916,Autterson,Macey,Alex,M,6/27/1966,90424263,200000,205561
68614,Young,Samantha,Toni,F,11/5/1993,94244451,200000,45894
20108,Li,Kevin,Bailey,M,11/21/1984,40853594,200000,16184
29198,Baker,Lechaea,Dominique,F,8/7/1972,52064235,200000,100742
24694,Tillman,Shakoora,Kaitlyn,F,7/12/1990,16774754,200000,314210
39347,Bruce,Yoonus,Dominic,M,3/28/1994,94118751,200000,130325
74498,al-Baksh,Donovan,Shameem,M,10/12/1983,30390690,180000,63509
81959,Guerra,Austin,Gilberto,M,6/18/1967,21725664,200000,256960
54707,Kieselstein,Cameron,Laverio,M,2/16/1974,30154058,200000,102301
34035,Stenson,Drew,Charles,M,4/12/1974,91301835,200000,170166
92198,al-Pasha,Lillian,Maisara,F,5/14/1978,45573651,200000,401034
70872,Lulloff,Kymeesha,Ashley-Marie,F,9/19/1973,15507269,200000,323963
46246,el-Haider,Alexandra,Manaara,F,6/21/1979,23401957,200000,270125
4178,Weiss,Asia,Stevie,F,12/24/1995,34881124,200000,279809
33329,Abrahms,Emmanuel,Nick,M,4/25/1993,94560372,200000,254109
63925,Coronado,Christine,Herrera Victoria,F,4/16/1962,96693481,200000,327980
7701,el-Salah,Julio,Akram,M,9/19/1993,76444002,200000,298370
58822,Aquino,Kellie,Thuyvan,F,6/16/1988,29752640,200000,176059
52620,Marusin,Brandi,Molly,F,10/19/1983,13778999,200000,284115
26098,Rawlings,Saalim,Job,M,2/21/1990,28808166,200000,411659
34343,Charity,James,Rogelio,M,10/25/1967,90847085,200000,114031
54231,Huang,Taylor,Keith,M,8/31/1993,97410838,200000,126403
2581,Shepherd,Aaisha,Megan,F,9/9/1969,17907155,200000,332872
31604,Downs,Lance,Tyler,M,11/19/1994,39789482,200000,299276
34331,Williams,Humaidaan,Anthony,M,7/7/1975,51239595,200000,338828
84937,Matel,Crystal,Haily,F,3/3/1986,38835351,200000,314808
37176,Williams,Brittany,Mayde,F,8/9/1963,49323807,200000,354347
78521,Collins,Bassaam,Tyler,M,11/18/1986,67299041,200000,148916
70345,el-Salik,Kevin,Ismad,M,5/10/1966,27815337,200000,387640
76583,Valadez,Julia,Lindsey,F,3/30/1983,93055476,200000,253453
2220,Arellano,Maajida,Aliza,F,12/25/1964,33200028,200000,428958
68791,Le,Kennedy,Srish,M,6/4/1998,96015779,200000,220832
46774,Quintana,Luke,Tyron,M,11/13/1991,43499805,200000,403174
41789,Guyton,Paul,Brennan,M,6/15/1988,15446777,200000,155805
93163,el-Ghani,Teresa,Waheeba,F,6/14/1968,64909118,200000,364115
66484,Alexander,Kevin,Steven,M,11/30/1980,10096409,200000,42276
7278,Ward,Chandler,Dequan,M,6/6/1962,48012477,200000,2758
3447,al-Saleem,Shayla,Humaina,F,6/19/1974,46184669,200000,29485
14536,el-Akel,Zakia,Waatiq,M,8/15/1999,33100164,200000,362925
20288,Allen,Adeeb,Shaun,M,9/24/1994,52427471,200000,275678
1451,al-Mona,Sierra,Aatika,F,1/11/1990,66072270,200000,267013
49765,Velazquez,Devinn,Kyle,M,1/19/1997,18592520,200000,115878
86244,Strock,Daniel,Donovan,M,4/16/1987,29099173,200000,243744
50251,Harris,Michael,Michael,M,3/6/1991,54574941,200000,212545
92411,Tran,Hamdoona,Sheila,F,10/13/1988,90305739,200000,293349
92441,Jackson,Amanual,Dante,M,6/26/1996,63929748,200000,335337
60443,Briseno,Zachary,Decarlo,M,11/10/1975,39056639,200000,396374
81434,Norris,Eunice,Taylor,F,1/3/1976,75134815,200000,384160
1878,Wielga,Lacy,Duyen,F,7/17/1971,17352490,200000,199895
64284,el-Saeed,Mariah,Zulfa,F,6/11/1985,85128516,200000,325845
44014,Mcmanus,Haajid,Geoffrey,M,11/2/1996,56372416,200000,7772
2786,Navarro-Tapia,Jacqueline,Veronica,F,10/25/1970,81235947,200000,148469
45125,Dorrington,Nicholas,Gavin,M,12/13/1974,44127274,200000,370693
53359,Espinoza,Joshua,Heriberto,M,4/29/1980,49565896,200000,341416
30335,Aldea,Angelo,Joshua,M,8/28/1980,77961658,200000,13693
85321,al-Nasser,Raunac,Hiba,F,5/22/1985,15133810,200000,148421
39099,Do,Jeremiah,Jack,M,3/21/1963,14167218,200000,403860
75334,Valdez,Sarah,Etirza,F,1/8/1994,44637573,200000,280053
90509,al-Amen,Michael,Mushtaaq,M,4/7/1969,62009851,200000,132073
34567,el-Farag,Aaron,Bilaal,M,4/9/1970,51274171,180000,98843
74251,Jackson,Zachary,Tewodros,M,1/15/1971,55038313,200000,191962
10207,Hover,Eric,Andrew,M,10/11/1973,93188060,200000,229850
71801,al-Fares,Woranee,Hishma,F,5/21/1973,62345410,200000,151498
98108,Tran,Kaarim,Casey,M,9/11/1981,56000546,200000,224132
49364,Nevotti,Rocky,Matthew,M,1/19/1964,72522088,200000,382047
1433,al-Wali,Jasmine,Nu'ma,F,12/3/1979,15116840,200000,314416
52164,Dias,Long,Tyrale,M,1/26/1985,83113983,200000,267385
19197,Houston,Jay,James,M,4/10/1964,63824787,200000,305426
44956,Ramirez,Moses,Lorenzo,M,5/27/1995,36321245,200000,270475
33315,Archuleta,Nabeeha,Caitlin,F,8/7/1988,21342980,200000,247133
24316,al-Muhammed,Opheal,Rihaab,F,3/8/1966,84408741,200000,360079
68217,Mckrola,Mubeena,Jessica,F,6/10/1982,46359428,180000,74005
98280,el-Asad,Aasiya,Najiyya,F,7/28/1963,94600252,200000,406530
89841,Gonzalez,Zakiyya,Marisol,F,3/13/1962,32833176,200000,24917
10563,Mcalister,Jessika,Janeah,F,1/6/1995,22847514,200000,137054
47970,al-Kamal,Najma,Sanad,F,9/10/1978,11478733,200000,403571
44506,Avant,Fawzaana,Brittany,F,2/28/1980,20814920,200000,145718
54916,Leverette,Jeanna,Selina,F,2/11/1975,15148421,200000,266267
45750,el-Shahan,Zujey,Aarifa,F,11/25/1988,95315036,200000,252573
38290,Luark,Ghuzaila,Robin,F,6/11/1999,99898420,200000,186463
14470,Jones,Jasmine,Danielle,F,1/4/1986,90433071,200000,379964
99023,al-Shaker,Amanda,Nawfa,F,6/23/1967,60599364,200000,275053
59927,el-Badie,Colton,Jaabir,M,7/8/1979,98944035,180000,77729
26659,Rosario,Jaliya,Yollanda,F,4/23/1988,67140782,200000,421951
77678,Danner,Edward,Jeremy,M,6/28/1973,88082558,200000,180233
58711,al-Younan,Kristina,Jadeeda,F,11/20/1990,21001270,200000,9945
70794,Frazier,Saahira,Justina,F,6/8/1980,49830583,200000,116967
85319,Hervert,Khawla,Chisa,F,7/29/1990,98886238,200000,298345
2451,el-Guler,Crystian,Nassaar,M,5/13/1977,45178449,200000,106728
3015,Rondeau,Jacob,Garrett,M,11/13/1993,39563007,200000,364555
94546,Scott,William,Richard,M,12/13/1963,40649794,200000,26759
93392,el-Rauf,Jahne,Taaliba,F,5/30/1962,86701873,200000,204578
76620,el-Sultan,Iris,Randa,F,6/29/1972,99439745,200000,193384
78815,Harimon-Agins,Kima,Nicole,F,11/29/1994,26882816,200000,428945
17060,Munilla-Allen,Kawkab,Maria Liza,F,8/8/1965,38800833,200000,112592
76273,Gutierrez,Morgan,Shawnee,F,8/29/1992,13137117,200000,210472
80288,Bangs,Suhaib,Scott Wesley,M,4/1/1971,39884898,200000,421222
78241,Pungitore,Henry,Griffin,M,11/25/1988,22861549,200000,34862
56941,Lor,Crysta,Elisha,F,5/27/1975,78414618,200000,343238
43781,el-Saba,Christorpher,Abdul Kareem,M,7/3/1988,63709133,200000,250200
9053,Davis,Nafeesa,Shahada,F,1/4/1985,78249600,200000,127838
71750,Smith,Dean,James,M,5/22/1993,34325645,200000,360897
22374,al-Jafri,Leon,Mashal,M,12/16/1969,16630291,200000,254227
22038,Reid,Tahiyya,Tyieshia,F,12/8/1971,40698692,200000,100912
71914,Crockett,Eric,Tyshun,M,10/3/1999,98888209,200000,34771
9919,Hamilton,Fernanda,Laura,F,4/30/1988,13560180,200000,372118
36908,Patterson,Nathaniel,Wallace,M,6/21/1974,73316694,200000,101935
67053,Zambrano,Ajanae,Sofia,F,11/10/1975,30615783,200000,250271
11595,Johnson,Nehemiah,Chi'Na,M,4/28/1984,45616894,200000,306874
34322,al-Hakeem,Khawla,Rafeeda,F,10/30/1983,23041945,200000,143804
58057,Hughey,Gloria,Bailey,F,4/15/1976,44749652,200000,163939
89664,Herbert,Yordanos,Tabitha,F,1/16/1966,24243924,200000,177683
98980,Shahmardian,Jeremy,Austin,M,4/12/1984,86715335,200000,141122
58012,Giovannini,Randel,Avery,M,11/6/1971,35602842,200000,180402
79586,Jonseof,Scottie,Wesley,M,6/23/1990,90124698,200000,117039
79616,Fitzpatrick,Trevon,Robert,M,7/28/1974,25368563,200000,5341
28335,Meyers,Jumana,Tram,F,6/1/1964,75686308,200000,154707
72857,Boehlke,Alec,Abhishekha,M,8/25/1967,33862612,200000,188959
9871,Johnson,Christian,Kaivon,M,11/23/1975,63778815,200000,239679
73928,Martinez,Toianna,Amber,F,1/7/1991,44796667,200000,12643
15111,el-Abdoo,Alexis,Nawf,M,10/30/1993,93305510,200000,388933
99132,Lakatos,Akshitsinh,Kurtis,M,11/1/1966,75303277,180000,82597
6706,Firm,Raul,David James,M,12/3/1991,38174651,200000,407113
31973,Glover,Sandeep,Patrick,M,11/25/1980,67696727,200000,342614
82839,Simpson,Samuel,Brandon,M,9/5/1963,80176079,200000,353806
47041,Queen,Brittany,Summerlyn,F,8/13/1990,29573218,200000,203314
51575,Armijo,Almiranda,Alejandra,F,10/26/1982,53852240,200000,230910
37351,Smith,Fabian,Musashi,M,4/30/1976,57087210,200000,421855
36173,Aguilar,Larissa,Yareli,F,7/10/1985,54431067,200000,342548
72620,Santos,Bishr,Castro Alexis,M,8/31/1986,24751367,200000,243671
56085,Goodteacher,Zachary,Tylor,M,1/15/1971,60953061,200000,282618
12338,el-Imam,Blayne,Bakar,M,9/22/1964,18323143,200000,400420
5911,Cisse,Tori,Alexis,F,9/25/1996,73771859,200000,229084
94986,Broome,James,Christopher,M,12/19/1989,49443692,200000,29469
13026,Hernandez,Cassandra,Kelsie,F,12/19/1980,95717158,200000,30433
5203,Aguirre,Lee,Michael,M,9/30/1962,24642804,200000,125763
79146,Isabelle,Mahdeeya,Rebekah,F,11/15/1998,73435687,200000,426119
49714,Loadman-Copeland,Ian,Jason,M,5/20/1994,82863408,200000,419598
88893,Seals,Daniel,Joseph,M,10/25/1984,53740572,200000,365316
67057,el-Khalil,Autumn,Haibaa,F,11/21/1966,31205436,180000,93529
62923,Fischer,Jereek,Anthony,M,2/13/1993,87851922,200000,336724
53254,Carson,Thomas,Robert,M,11/25/1965,59768522,200000,209329
31378,Cordova-Fierro,Ghaaziya,Naomi,F,12/23/1995,95871780,200000,338612
76766,Peavler,Jessica,Jean,F,4/14/1982,83535543,200000,164144
26885,Ortiz,Sarah,Karina,F,6/22/1966,34952362,200000,110518
11178,So,Angel,Brandon,M,6/14/1966,61291722,200000,258795
84620,Magallanes,Jasper,Zimri,M,9/2/1996,41392015,200000,171327
72910,Prark,Megan,Amalia,F,1/8/1968,22961767,200000,7069
56335,Cornell-Huber,Nicholas,Shilo,M,8/27/1998,62776839,200000,212520
94714,Afalava,Katie,Erica,F,4/24/1976,37652228,200000,355407
28773,Jacobson,Nam,Jared,M,4/26/1962,20087785,200000,192009
90092,Alcon,Elijah,Zachary,M,4/24/1982,27450698,200000,338381
11109,Granados,Le'Ondre,Rodriguez Izaiah,M,6/11/1995,91064769,200000,391871
14577,el-Qasim,Eric,Nawfal,M,1/12/1963,91456317,200000,131445
8273,Shavers,Matthew,De Ondre,M,10/17/1975,17165128,200000,355349
4692,Dominguez,Tony,Alan,M,4/27/1998,51068954,200000,414117
96687,Penson,Nadheera,Evelyn,F,6/6/1998,75035499,200000,183076
80120,Henderson,Mitchell,Matthew,M,6/14/1998,31226997,200000,130548
12642,West,David,Ethan,M,10/31/1986,48469750,200000,26218
75818,al-Faris,Naasiruddeen,Naazil,M,3/2/1984,80851143,200000,234340
75599,Patchett,Alexander,Christopher,M,4/29/1965,59968599,200000,114337
17764,Vue,Johnpaul,Joshua,M,1/28/1972,58058873,180000,97055
38705,Sheppard,Neulyn,Kevin,M,9/14/1985,25513559,200000,25525
94403,el-Mansoor,Alicia,Waliyya,F,4/15/1999,76689494,200000,325079
45397,Guill,Abdus Samad,Mathew,M,2/16/1964,68634760,200000,220384
99139,Daley,Julio,Kristopher,M,8/1/1977,69360403,200000,8664
15329,Hicks,Debra,Monica,F,1/17/1997,27450806,200000,259064
95742,Williams,Kaxee,Siedah,F,11/23/1962,98588380,200000,101595
1613,Sky,Rebecca,Elexis,F,8/9/1983,21784188,200000,364522
44615,Sayers,Musheer,Marcus,M,1/24/1998,82618916,200000,33916
68530,Salas,Woyneshet,Katrina,F,6/6/1987,57657345,180000,98623
96773,el-Sani,Mus'ab,Iyaad,M,1/24/1987,28989151,200000,388440
14553,Munoz,Oscar,Mario,M,8/17/1982,89653420,200000,358236
95264,el-Ali,Jeffrey,Shaheed,M,6/9/1976,10513075,200000,272042
59514,Hull,Patrick,Garret,M,11/9/1965,38558076,200000,1720
37993,Vang,Te,Mohamed,M,12/23/1997,26522995,180000,95465
9160,el-Haq,Zachary,Taqi,M,9/8/1997,98648308,200000,304886
92449,Lopez,Naafoora,Briana,F,12/17/1978,76894332,200000,118669
92079,el-Abraham,Leah,Sabriyya,F,8/5/1980,16980023,200000,239278
54782,Brough,Michael,Timothy,M,3/14/1997,71501706,200000,264077
49993,Mackey,Farjana,Jordan,F,5/15/1997,52742310,180000,50766
342,Gonzalez,Thomas,Harley,M,12/5/1976,56751645,200000,127074
75214,Adams,Sarah,Seanae,F,6/6/1993,43867910,200000,33978
56730,el-Aboud,Robert,Saif,M,4/15/1980,50042761,200000,164860
28980,Hale,Ulambayar,Anfernee,M,6/21/1978,21498168,200000,399321
70064,Chaney,Manuel,Elijah,M,3/17/1962,99118400,200000,243753
39855,Cooley,Amanda,Miranda,F,5/8/1964,37084259,200000,330505
63569,Williams,Rayshawn,Christian,M,2/7/1965,67485094,200000,170617
43694,al-Ameen,Nancy,Wasmaaa,F,2/28/1982,79956106,200000,239761
83997,Werner,Carlos,Jeramiah,M,11/21/1963,18731783,200000,77
75783,Lundgren,Naimo,Laura,F,3/4/1999,65786510,200000,197154
5300,Eppard,Alexis,Callie,F,5/4/1996,46859591,200000,104449
57519,Sanchez,Charles,Leonardo,M,1/25/1963,36655638,200000,168276
16028,Martinez,Equira,Rashawnya,F,7/10/1982,77138293,200000,288795
41150,Sproul,William,Joseph,M,9/27/1989,12481196,200000,205364
98964,Lang,Lorenz,Jesse,M,3/27/1986,34108792,180000,82010
85535,Dia,Asia,Tazah,F,5/23/1970,79348832,200000,313576
69741,Goetsch,Alejandra,Helen,F,2/20/1978,25049927,200000,109448
7899,Hernandez,Jeremy,Joshua,M,3/18/1974,62337025,200000,400279
74543,el-Soltani,Barbara,Hamdoona,F,6/24/1995,63153706,200000,183923
54579,Johnson,James,Zakia,M,2/3/1965,53457035,200000,237509
25529,David,Mariah,Cilehe,F,10/28/1970,59482292,180000,75191
56912,Foster-Anderson,Sham'a,Kiara,F,4/16/1962,71547639,200000,372990
77355,Yun,Jose,Jason,M,10/20/1972,31231033,200000,281510
7547,Thompson,Zachery,Brandon,M,3/22/1988,77385071,200000,378304
80085,Dunckhorst,Cooper,Jacob,M,12/5/1964,43108348,200000,276920
48003,White,Uriah,Danyon,M,5/31/1996,78638127,200000,154591
83727,el-Jabour,Kristine,Shahla,F,4/7/1970,22025836,200000,209629
10175,Weirich,Somarrey,Meher,F,4/29/1987,13255518,200000,398711
57970,Frost,Breeanna,Rachel,F,4/12/1967,84998150,200000,171968
93659,el-Mir,Mariah,Fareeda,F,2/22/1984,82048929,200000,151351
73554,Rico,Ashton,Michael,M,4/19/1980,30046354,200000,354972
11609,Barnett,Pao,Jordan,M,4/3/1987,38483041,180000,87766
26940,Mitchell,Grace Anne,Tess,F,12/1/1965,43103708,200000,345343
15696,Loveless,Charles,Daniel,M,7/29/1967,61129495,200000,341156
41731,Schmalz,Uqbah,Cody,M,7/22/1967,56616434,200000,385710
26407,Pettit,Jubair,Jonah,M,10/5/1964,14855428,200000,191072
53354,Valenzuela,Naasif,Ramon,M,5/17/1980,57989793,200000,343067
30892,Delgado,Haneef,Carl,M,7/2/1963,63546114,200000,139587
59984,Nakai,Karie,Lillyan,F,4/17/1994,44832247,200000,33286
82484,Arens,Hujja,Shiann,F,6/29/1987,85591213,200000,190073
71461,el-Malik,Eric,Ashqar,M,8/22/1975,86766835,200000,253678
66707,Arreola-Santillano,Cesar,Andrew,M,8/21/1995,79412256,200000,167509
70374,Naylor,Kile,Timothy,M,12/5/1966,22056908,200000,378970
79077,Martinez,Abdul Qayyoom,Manuel,M,5/7/1971,43037737,200000,397912
35488,Lam,Karin,Alexandrea,F,5/22/1966,34124392,200000,355362
59130,Terry,Ana Seini,Dominique,F,11/24/1983,35778937,180000,72975
90385,Williams,Dalene,Ladaisha,F,4/14/1962,41445597,200000,406789
94500,Harris,Matthaeus,Tyler,M,8/17/1987,22081779,180000,64545
