"user_id","first_name","middle_name","last_name","gender","dob","ssn","salary","total_distance"
1024529,"Brandon","Z.","Akigbogun","M",1988-03-12,941830137,96871,364071054
1784482,"Haley","R.","Pham","F",1962-12-25,865434958,101281,100282272
1478217,"Kristina","H.","Nguyen","F",1980-10-06,818909534,242657,804748065
1769438,"Nastashia","V.","Hamlin","F",1985-08-26,792900647,137915,242348231
1705006,"Nicole","B.","Nehez","F",1962-07-24,757154090,209383,534601700
1563292,"Perla","X.","Leyerle","F",1965-09-14,474729388,125795,169349086
1190033,"Adam","J.","Ripple","M",1990-07-13,961808594,183241,301221511
1802747,"Hilmi","J.","el-Shams","M",1994-07-21,212384646,86638,690466016
1520331,"Christopher","G.","Gonzales","M",1975-03-31,790599271,232299,380071687
1057443,"Amanda","D.","Ghrayyeb","F",1981-04-23,577358701,183651,345119582
1435390,"Benjamin","B.","Navarrete","M",1991-05-20,924614205,147895,823775086
1395827,"Saif","O.","al-Abdou","M",1974-04-09,601148821,68727,407728377
1859497,"Candance","S.","Ford","F",1990-09-06,264746054,143342,236158610
1717977,"Jeffery","F.","Durland","M",1950-08-30,753840065,119973,666718159
1496646,"Kalyana","A.","Brown","F",1986-12-04,982204403,192881,910745602
1083594,"Ernest","F.","Rivera","M",1972-12-30,840500856,115002,254317908
1538492,"Matthew","K.","Pino","M",1983-06-04,845610997,165074,547430056
1456632,"Alexander","F.","Hansen","M",1968-10-17,363749857,89098,654500306
1040466,"Trezen","A.","Walton","M",1949-01-18,323357300,100224,595749042
1531590,"Christopher","P.","Digby","M",1966-05-26,864488178,169175,301621767
1694359,"Samantha","U.","Higgins","F",1977-03-05,441554265,83094,253767850
1051699,"Byung Hoon","D.","Quezada","M",1997-09-07,895179731,154730,239414192
1112986,"Cody","A.","Wimmer","M",1956-10-07,132514428,170747,4773569
1044693,"Mercedes","S.","Flores","F",1994-06-20,331044930,91891,511035763
1704111,"Asha","D.","Olsen","F",1966-08-17,561708028,211173,435203829
1170255,"Quaker","O.","Person","M",1990-10-07,898748331,153388,413674151
1659270,"Asionna","N.","Alphonse","F",1970-11-06,539970740,193016,671081980
1807518,"Chanell","V.","Huynh","F",1950-10-18,684142407,240997,821348177
1919338,"Derek","D.","Wallerstedt","M",1992-11-24,897507037,66366,900255616
1047001,"Aaida","X.","al-Mansoor","F",1991-06-29,633878048,181690,690195107
1933182,"Dayman","A.","Shoats","M",1991-08-09,619080211,200607,799172025
1632003,"Keland","S.","Tuggle","M",1976-09-28,136066878,110054,990924856
1880284,"Omer","J.","Moore","M",1983-04-01,850903012,247547,307701334
1174786,"Tulaiha","N.","el-Ramin","F",1992-02-17,200232235,212324,876788957
1172478,"Urian","M.","Lerum","M",1984-06-12,773435462,160306,651244356
1591867,"Gerom Angelo","S.","Zurun","M",1968-09-02,862311918,182099,989100436
1259560,"Haashid","B.","el-Gaber","M",1971-03-09,499819102,182019,428995068
1173330,"Mario","X.","Saldivar","M",1982-10-24,361172536,203774,156606201
1266994,"Tika","G.","Akimoto-Miller","F",1994-03-07,835727658,85968,72118306
1207882,"Andrew","Y.","Hong","M",1987-08-25,480077246,119297,956277723
1900131,"Burhaan","R.","el-Tawil","M",1983-07-15,409650686,82945,530517341
1585026,"Daniel","D.","Cross","M",1950-05-31,343710188,214143,521028520
1199269,"Kristina","Y.","Tarkenton","F",1957-02-01,225931503,62745,213030283
1234681,"Tristan","X.","Scott","M",1972-02-12,414788920,134921,695151144
1629203,"Cynthia","Q.","Tenorio","F",1999-05-18,624298514,216397,761603449
1099060,"Ryan","X.","Griffith","M",1951-07-14,124013415,234981,602038046
1727260,"Clayton","Q.","Brand","M",1976-05-30,905221257,99018,123172673
1868285,"Jonathan","Q.","Petts","M",1953-09-06,635694415,158294,318811751
1152764,"Jasmine","T.","Miles","F",1952-10-20,792082838,154528,782270099
1674285,"Laaiqa","A.","el-Salek","F",1995-01-13,429890927,76059,219177449
1277509,"Jazlyn","R.","Biggs","F",1962-05-18,786462629,87295,922492714
1115856,"Manuel","M.","Escamilla","M",1951-01-19,753771162,221837,515658533
1013586,"L'Tazha","K.","Johnson","F",1999-10-13,428212252,87074,698899802
1001850,"Jordan","V.","Pino","M",1975-01-10,342772287,121250,633354029
1970465,"Janessa","N.","Reyes","F",1965-02-24,640116720,104912,404258590
1109111,"Sarah","B.","Ruffin","F",1992-11-19,512864662,76462,508273502
1707120,"Maajid","Y.","al-Dib","M",1987-01-16,726724819,167388,12373814
1870684,"Alaysia","A.","Garcia Lares","F",1973-01-18,626196203,218084,761081118
1734304,"Tyler","Z.","Handgen","M",1985-11-22,204025321,246450,547984783
1650856,"Chet","V.","Wang","M",1958-09-01,787586776,62520,24784393
1119964,"Aquasia","A.","Jackson","F",1990-09-22,617349428,246980,459101530
1759364,"Sky","G.","Silverston","M",1965-07-23,837051781,144311,381335197
1801390,"Sienna","B.","Adams","F",1998-12-07,125839425,73543,828005965
1762655,"Sarah","N.","Sur","F",1950-03-09,840285518,129344,267565144
1182654,"Ignacio","A.","Johnson","M",1994-06-11,686099024,174637,480641269
1727438,"Lakshmi Priya","Y.","Sayavong","F",1950-12-06,137877889,61985,481570681
1612515,"Elijah","Z.","Martin","M",1953-07-21,966844735,142581,476785684
1859364,"Cari","Q.","Navarrete","F",1955-08-09,214198067,97282,219000500
1765644,"Tyler","E.","Brown","M",1969-02-09,860799244,143133,301797890
1907920,"Brett","F.","Rule","M",1979-11-13,606533724,80715,584156
1956753,"Carly","Z.","Little","F",1970-08-19,340648105,88614,759777722
1708609,"Fernando","B.","Lobatos Sanchez","M",1975-12-10,565135944,239746,717529657
1742137,"Nathdaniel","M.","Hicks","M",1968-01-07,199856529,114552,623138764
1228729,"Michael","S.","Styburski","M",1992-01-05,136762662,140589,905873543
1190718,"Makayla","A.","Williams","F",1973-04-22,397611849,187746,130195617
1793893,"Kirsten","P.","Daughtry","F",1976-08-04,188138155,225522,743011224
1635732,"Alexander","M.","Gonzalez","M",1957-12-23,779868441,158764,206035232
1497333,"Radwa","W.","el-Hakim","F",1990-07-02,803229805,206400,851898860
1042846,"Payton","S.","Tipton","F",1992-09-04,367309450,128908,29183082
1065061,"Mastoor","S.","el-Azad","M",1996-01-21,631364252,190729,847955276
1669134,"Michayla","M.","Marx","F",1976-09-16,807885497,228246,264201993
1944253,"Marshall","C.","Suzuki","M",1986-08-03,432780617,145683,346722775
1187713,"Meera","Z.","Zhang","F",1997-02-04,209880977,116916,467036789
1208980,"Selena","X.","Iron Wing","F",1975-05-09,204335529,120674,621396147
1177723,"Michael","A.","Bentley","M",1969-01-13,319282344,194130,150467702
1895406,"Percival","R.","Nakama","M",1957-02-11,406765311,122591,844314578
1034338,"Zachary","Y.","Mccracken","M",1951-08-24,773102831,80700,704391291
1595769,"Bailey","M.","Mccallister","M",1952-07-22,181894143,137614,704969518
1393729,"Denzel","I.","Cooper","M",1996-11-04,599808503,196131,386242385
1130326,"Julienne","U.","Gaitonde","F",1957-07-10,444006955,115049,13136834
1579823,"Brandon","O.","Bruce","M",1972-05-21,863335544,179834,62686031
1435170,"Malcolm","X.","Ali","M",1954-06-15,735153755,225230,346366518
1802366,"Jared","I.","Jay","M",1976-09-20,204778435,210135,801791771
1398239,"Salma","Q.","Valenzuela Burciaga","F",1972-12-21,250401276,239369,174466948
1143478,"Erin","C.","Rodriguez","F",1984-11-14,376070280,123029,67741758
1508168,"Marcus","Z.","Robinson","M",1962-06-06,596736218,89735,848876507
1755066,"Joshua","K.","Portillo","M",1956-01-04,912554997,178619,264492078
1308086,"Brian","I.","Sadorra","M",1985-08-15,602105892,243459,90357851
1490759,"Erika","L.","Spengler","F",1979-08-28,495065688,67936,616858030
1827720,"Chris","J.","Hernandez","M",1982-04-22,604749774,163316,831016957
1324033,"Jakilyn","N.","Marin","F",1963-10-29,341689608,172162,228933435
1221011,"Madison","T.","Johnson","F",1978-03-16,302963568,229116,826818692
1051936,"Leonard","E.","Estrada","M",1983-04-25,416374217,201480,281741689
1366493,"Tyler","C.","Young","M",1970-04-17,510828910,83526,27928982
1102284,"Nawaal","N.","al-Ebrahim","F",1978-10-08,941391451,144384,172243022
1136111,"Komijen","P.","Warat","M",1954-05-16,258104698,133697,40804819
1178713,"Tamanna","F.","al-Jabbar","F",1956-09-04,679152794,71446,764872231
1999324,"Adrian","A.","Holland","M",1951-06-17,701293926,197159,775835151
1503462,"Alonso","D.","Diaz","M",1963-04-26,419441343,87735,241791086
1617038,"Dakota","K.","Mills","M",1951-06-11,461330590,240565,309365121
1182105,"Samuel","C.","Babcock","M",1968-12-18,400506655,156659,834860991
1856208,"Asako","V.","Yang","F",1967-06-20,404954285,90795,89498257
1289850,"Inaaya","H.","al-Khawaja","F",1994-02-12,495043636,180177,925449712
1863377,"Jonathan","D.","Cotten","M",1975-03-11,396930919,115867,935644540
1005481,"Danny","E.","Garbarini","M",1970-03-14,775903081,233501,181000838
1721671,"Markeisha","U.","Mootry","F",1980-06-13,966914500,143777,256094791
1833060,"Jeelaan","R.","al-Rasheed","F",1968-08-08,237935487,94483,991412960
1493634,"Selena","U.","Fei","F",1965-10-13,529813551,91462,265381440
1333564,"Ribkha","M.","Kiger","F",1953-07-13,350187698,165781,975461127
1277901,"Jelani","S.","Wesley Jr","M",1981-10-21,521110036,145392,29398641
1040933,"Nameera","A.","el-Mina","F",1949-12-17,220868849,196965,912365010
1723264,"Jacqueline","X.","Tanabe","F",1969-01-24,933230862,164428,657335200
1363246,"Aamina","R.","el-Khalil","F",1991-11-20,777084001,161347,733289848
1020947,"Simcha","S.","Allen","F",1990-06-10,346951593,155754,747383499
1980412,"Katherine","O.","Marcy","F",1955-12-28,477868692,240116,465919548
1682727,"Tania","X.","Duran","F",1957-07-31,485747268,82425,723792919
1698281,"Keanna","T.","Classick","F",1972-09-05,965126764,120535,526045294
1908291,"Daniel","T.","Fujiwara","M",1987-02-07,974913112,70814,769084223
1961937,"Abdul Kader","K.","al-Nasser","M",1955-07-19,906248490,79279,737339863
1559798,"Alexandra","B.","Ramirez","F",1991-05-23,568797266,199606,12254217
1874854,"Amanda","D.","Wilkerson","F",1992-09-18,310186060,175764,460992286
1975876,"Aaron","Z.","Manglona","M",1977-02-23,646482516,249487,598157980
1893168,"Dajina","J.","Canister","F",1960-06-06,526934691,195069,612687582
1667162,"Kara","Z.","Anderson","F",1983-09-22,939496536,141607,728584119
1218070,"Patrick","Y.","Her","M",1958-03-10,168209304,249566,625673874
1537232,"Darrell","L.","Graves","M",1979-07-31,679248284,100550,702684897
1511091,"Abdul Kareem","X.","el-Hussein","M",1963-10-06,922487622,121410,934903842
1448175,"Jillian","I.","Serrano","F",1989-11-10,198992640,128756,473743116
1510737,"Eric","G.","Tran","M",1971-08-26,522966937,111463,1039715
1798033,"Sydnee","K.","Rutland","F",1996-06-19,137120911,118549,128764160
